"InstTerm","ADCClsTerm","InstDataPoint","Class","ADCClsID","Course","ADCClsShortTitle","ADCClsPrefix","ADCClsNumber","ADCClsSection","ADCClsStartDate","ADCClsEndDate","ADCClsCurrentStatus","ADCClsIMethod","ADCClsCUCredits","ADCClsCEUnits","ADCClsCapacity","ADCClsActiveStuCt","ClsAvailSeats","ADCClsAcadLevel","ADCClsFTEContactHrs","ADCClsFTEStuCt","ADCClsTotalFTE","ADCClsMeetDays01","ADCClsMeetDays02","ADCClsMeetDays03","ADCClsMeetDays04","ADCClsMeetDays05","ADCClsMeetDays06","ADCClsMeetDays07","ADCClsMeetDays08","ADCClsMeetDays09","ADCClsMeetDays10","ADCClsMeetDays11","ADCClsMeetDays12","ADCClsMeetDays13","ADCClsMeetDays14","ADCClsMeetDays15","ADCClsMeetDays16","ADCClsMeetDays17","ADCClsMeetDays18","ADCClsMeetDays19","ADCClsMeetDays20","ADCClsMeetDays21","ADCClsMeetDays22","ADCClsMeetDays23","ADCClsMeetDays24","ADCClsMeetDays25","ADCClsMeetDays26","ADCClsMeetDays27","ADCClsMeetDays28","ADCClsMeetDays29","ADCClsMeetDays30","ADCClsMeetDays31","ADCClsMeetDays32","ADCClsMeetDays33","ADCClsMeetDays34","ADCClsMeetDays35","ADCClsMeetDays36","ADCClsMeetDays37","ADCClsMeetDays38","ADCClsMeetDays39","ADCClsMeetDays40","ADCClsStartTime01","ADCClsStartTime02","ADCClsStartTime03","ADCClsStartTime04","ADCClsStartTime05","ADCClsStartTime06","ADCClsStartTime07","ADCClsStartTime08","ADCClsStartTime09","ADCClsStartTime10","ADCClsStartTime11","ADCClsStartTime12","ADCClsStartTime13","ADCClsStartTime14","ADCClsStartTime15","ADCClsStartTime16","ADCClsStartTime17","ADCClsStartTime18","ADCClsStartTime19","ADCClsStartTime20","ADCClsStartTime21","ADCClsStartTime22","ADCClsStartTime23","ADCClsStartTime24","ADCClsStartTime25","ADCClsStartTime26","ADCClsStartTime27","ADCClsStartTime28","ADCClsStartTime29","ADCClsStartTime30","ADCClsStartTime31","ADCClsStartTime32","ADCClsStartTime33","ADCClsStartTime34","ADCClsStartTime35","ADCClsStartTime36","ADCClsStartTime37","ADCClsStartTime38","ADCClsStartTime39","ADCClsStartTime40","ADCClsEndTime01","ADCClsEndTime02","ADCClsEndTime03","ADCClsEndTime04","ADCClsEndTime05","ADCClsEndTime06","ADCClsEndTime07","ADCClsEndTime08","ADCClsEndTime09","ADCClsEndTime10","ADCClsEndTime11","ADCClsEndTime12","ADCClsEndTime13","ADCClsEndTime14","ADCClsEndTime15","ADCClsEndTime16","ADCClsEndTime17","ADCClsEndTime18","ADCClsEndTime19","ADCClsEndTime20","ADCClsEndTime21","ADCClsEndTime22","ADCClsEndTime23","ADCClsEndTime24","ADCClsEndTime25","ADCClsEndTime26","ADCClsEndTime27","ADCClsEndTime28","ADCClsEndTime29","ADCClsEndTime30","ADCClsEndTime31","ADCClsEndTime32","ADCClsEndTime33","ADCClsEndTime34","ADCClsEndTime35","ADCClsEndTime36","ADCClsEndTime37","ADCClsEndTime38","ADCClsEndTime39","ADCClsEndTime40","ADCClsCampus01","ADCClsCampus02","ADCClsCampus03","ADCClsCampus04","ADCClsCampus05","ADCClsCampus06","ADCClsCampus07","ADCClsCampus08","ADCClsCampus09","ADCClsCampus10","ADCClsCampus11","ADCClsCampus12","ADCClsCampus13","ADCClsCampus14","ADCClsCampus15","ADCClsCampus16","ADCClsCampus17","ADCClsCampus18","ADCClsCampus19","ADCClsCampus20","ADCClsCampus21","ADCClsCampus22","ADCClsCampus23","ADCClsCampus24","ADCClsCampus25","ADCClsCampus26","ADCClsCampus27","ADCClsCampus28","ADCClsCampus29","ADCClsCampus30","ADCClsCampus31","ADCClsCampus32","ADCClsCampus33","ADCClsCampus34","ADCClsCampus35","ADCClsCampus36","ADCClsCampus37","ADCClsCampus38","ADCClsCampus39","ADCClsCampus40","ADCClsBldg01","ADCClsBldg02","ADCClsBldg03","ADCClsBldg04","ADCClsBldg05","ADCClsBldg06","ADCClsBldg07","ADCClsBldg08","ADCClsBldg09","ADCClsBldg10","ADCClsBldg11","ADCClsBldg12","ADCClsBldg13","ADCClsBldg14","ADCClsBldg15","ADCClsBldg16","ADCClsBldg17","ADCClsBldg18","ADCClsBldg19","ADCClsBldg20","ADCClsBldg21","ADCClsBldg22","ADCClsBldg23","ADCClsBldg24","ADCClsBldg25","ADCClsBldg26","ADCClsBldg27","ADCClsBldg28","ADCClsBldg29","ADCClsBldg30","ADCClsBldg31","ADCClsBldg32","ADCClsBldg33","ADCClsBldg34","ADCClsBldg35","ADCClsBldg36","ADCClsBldg37","ADCClsBldg38","ADCClsBldg39","ADCClsBldg40","ADCClsRoom01","ADCClsRoom02","ADCClsRoom03","ADCClsRoom04","ADCClsRoom05","ADCClsRoom06","ADCClsRoom07","ADCClsRoom08","ADCClsRoom09","ADCClsRoom10","ADCClsRoom11","ADCClsRoom12","ADCClsRoom13","ADCClsRoom14","ADCClsRoom15","ADCClsRoom16","ADCClsRoom17","ADCClsRoom18","ADCClsRoom19","ADCClsRoom20","ADCClsRoom21","ADCClsRoom22","ADCClsRoom23","ADCClsRoom24","ADCClsRoom25","ADCClsRoom26","ADCClsRoom27","ADCClsRoom28","ADCClsRoom29","ADCClsRoom30","ADCClsRoom31","ADCClsRoom32","ADCClsRoom33","ADCClsRoom34","ADCClsRoom35","ADCClsRoom36","ADCClsRoom37","ADCClsRoom38","ADCClsRoom39","ADCClsRoom40","ClsFTETier","InstCountry","InstState","InstShortName"
201602,2016SU,ET,INT18065,176736,INT180,Travel Study Abroad,INT,180,65,05/18/16,07/14/16,C,HY,3,,25,0,25,CU,48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:50AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201602,2016SU,ET,LEX14002,176741,LEX140,Civil Litigation I,LEX,140,02,05/19/16,07/14/16,A,TR,3,,20,9,11,CU,48,9,0.84,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:32PM,08:32PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200A,200A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201602,2016SU,ET,LEX22001,176742,LEX220,Corporate Law,LEX,220,01,05/19/16,07/14/16,A,TR,2,,20,12,8,CU,32,12,0.75,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45PM,07:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201602,2016SU,ET,LEX28082,176743,LEX280,Ethics & Professionalism,LEX,280,82,05/18/16,07/14/16,A,IN,2,,20,18,2,CU,32,19,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC
201602,2016SU,ET,MAT12101,176748,MAT121,Algebra/Trigonometry I,MAT,121,01,05/18/16,07/14/16,A,TR,3,,30,10,20,CU,64,10,1.25,M,T,W,TH,M,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:30AM,07:30AM,07:30AM,07:30AM,08:30AM,08:30AM,08:30AM,08:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:20AM,08:20AM,08:20AM,08:20AM,09:20AM,09:20AM,09:20AM,09:20AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3102,3102,3102,3102,3102,3102,3102,3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT15201,176750,MAT152,Statistical Methods I,MAT,152,01,05/18/16,07/14/16,A,TR,4,,30,19,11,CU,80,19,2.97,M,T,W,TH,M,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:30AM,07:30AM,07:30AM,07:30AM,08:55AM,08:55AM,08:55AM,08:55AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:45AM,08:45AM,08:45AM,08:45AM,09:20AM,09:20AM,09:20AM,09:20AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,1112,1112,1112,2140,2140,2140,2140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT15202,176751,MAT152,Statistical Methods I,MAT,152,02,05/18/16,07/14/16,A,TR,4,,30,11,19,CU,80,11,1.72,T,W,TH,M,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30AM,11:30AM,11:30AM,01:30PM,01:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:13PM,01:13PM,01:13PM,02:25PM,02:25PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3126,3126,3126,2140,2140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT15203,176752,MAT152,Statistical Methods I,MAT,152,03,05/18/16,07/14/16,A,TR,4,,30,22,8,CU,80,23,3.59,T,W,TH,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30AM,11:30AM,11:30AM,01:30PM,01:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:13PM,01:13PM,01:13PM,02:20PM,02:20PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3126,3126,3126,2140,2140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT15210,176753,MAT152,Statistical Methods I,MAT,152,10,05/18/16,07/14/16,A,TR,4,,30,13,17,CU,80,14,2.19,T,W,TH,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,06:00PM,07:55PM,07:55PM,07:55PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:43PM,07:43PM,07:43PM,08:30PM,08:30PM,08:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,1112,1112,2140,2140,2140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT15230,176754,MAT152,Statistical Methods I,MAT,152,30,05/18/16,07/14/16,A,TR,4,,27,27,0,CU,80,27,4.22,T,W,TH,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:00PM,01:00PM,01:00PM,02:55PM,02:55PM,02:55PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:43PM,02:43PM,02:43PM,03:30PM,03:30PM,03:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,2007,2007,2007,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,LV,LV,LV,LV,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3314,3314,3314,3314,3314,3314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT15231,176755,MAT152,Statistical Methods I,MAT,152,31,05/18/16,07/14/16,A,TR,4,,27,16,11,CU,80,18,2.81,T,W,TH,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,06:00PM,07:45PM,07:45PM,07:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:43PM,07:43PM,07:43PM,08:30PM,08:30PM,08:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,2007,2007,2007,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,LV,LV,LV,LV,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3318,3318,3318,1303,1303,1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT15250,176756,MAT152,Statistical Methods I,MAT,152,50,05/18/16,07/14/16,A,TR,4,,24,19,5,CU,80,20,3.13,T,W,TH,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,09:30AM,09:30AM,11:15AM,11:15AM,11:15AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:13AM,11:13AM,11:13AM,12:00PM,12:00PM,12:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,2005,2005,2005,2005,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CJ,CJ,CJ,CJ,CJ,CJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,134,134,134,134,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT15251,176757,MAT152,Statistical Methods I,MAT,152,51,05/18/16,07/14/16,C,TR,4,,24,0,24,CU,80,0,0,T,W,TH,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,06:00PM,07:45PM,07:45PM,07:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:43PM,07:43PM,07:43PM,08:30PM,08:30PM,08:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,2005,2005,2005,2005,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TS,TS,TS,TS,TS,TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,240,240,240,240,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT15260,176758,MAT152,Statistical Methods I,MAT,152,60,05/18/16,07/14/16,A,TR,4,,24,22,2,CU,80,23,3.59,T,W,TH,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,09:30AM,09:30AM,11:15AM,11:15AM,11:15AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:13AM,11:13AM,11:13AM,12:00PM,12:00PM,12:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,2006,2006,2006,2006,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT,CT,CT,CT,CT,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,224,224,224,224,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT15261,176759,MAT152,Statistical Methods I,MAT,152,61,05/18/16,07/14/16,A,TR,4,,24,9,15,CU,80,9,1.41,T,W,TH,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,06:00PM,07:45PM,07:45PM,07:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:43PM,07:43PM,07:43PM,08:30PM,08:30PM,08:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,2006,2006,2006,2006,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT,CT,CT,CT,CT,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,224,224,224,224,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT15285,176760,MAT152,Statistical Methods I,MAT,152,85,05/18/16,07/14/16,A,HY,4,,100,86,14,CU,80,98,15.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45PM,07:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30PM,08:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT15286,176761,MAT152,Statistical Methods I,MAT,152,86,05/18/16,07/14/16,A,HY,4,,100,90,10,CU,80,96,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45PM,07:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30PM,08:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT17101,176765,MAT171,Precalculus Algebra,MAT,171,01,05/18/16,07/14/16,A,TR,4,,30,29,1,CU,80,30,4.69,M,T,W,TH,M,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00AM,10:00AM,10:00AM,10:00AM,11:25AM,11:25AM,11:25AM,11:25AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:15AM,11:15AM,11:15AM,11:15AM,12:15PM,12:15PM,12:15PM,12:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116,1116,1116,1116,1116,1116,1116,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT17103,176766,MAT171,Precalculus Algebra,MAT,171,03,05/18/16,07/14/16,A,TR,4,,30,24,6,CU,80,29,4.53,M,T,W,TH,M,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,09:30AM,09:30AM,09:30AM,10:55AM,10:55AM,10:55AM,10:55AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45AM,10:45AM,10:45AM,10:45AM,11:45AM,11:45AM,11:45AM,11:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3102,3102,3102,3102,3102,3102,3102,3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT17107,176767,MAT171,Precalculus Algebra,MAT,171,07,05/18/16,07/14/16,A,TR,4,,30,23,7,CU,80,24,3.75,M,T,W,TH,M,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:00PM,01:00PM,01:00PM,01:00PM,02:25PM,02:25PM,02:25PM,02:25PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:15PM,02:15PM,02:15PM,02:15PM,03:15PM,03:15PM,03:15PM,03:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,1112,1112,1112,1112,1112,1112,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT17108,176768,MAT171,Precalculus Algebra,MAT,171,08,05/18/16,07/14/16,A,TR,4,,30,30,0,CU,80,30,4.69,T,W,TH,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:00PM,01:00PM,01:00PM,02:43PM,02:43PM,02:43PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:43PM,02:43PM,02:43PM,03:45PM,03:45PM,03:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100,3100,3100,3100,3100,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT17130,176769,MAT171,Precalculus Algebra,MAT,171,30,05/18/16,07/14/16,A,TR,4,,30,27,3,CU,80,30,4.69,T,W,TH,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30AM,11:30AM,11:30AM,01:13PM,01:13PM,01:13PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:13PM,01:13PM,01:13PM,02:15PM,02:15PM,02:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,2007,2007,2007,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,LV,LV,LV,LV,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3315,3315,3315,3315,3315,3315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT17132,176770,MAT171,Precalculus Algebra,MAT,171,32,05/18/16,07/14/16,A,TR,4,,30,27,3,CU,80,28,4.38,M,T,W,TH,M,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30AM,09:30AM,09:30AM,09:30AM,10:55AM,10:55AM,10:55AM,10:55AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:45AM,10:45AM,10:45AM,10:45AM,11:45AM,11:45AM,11:45AM,11:45AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,2007,2007,2007,2007,2007,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,LV,LV,LV,LV,LV,LV,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3314,3314,3314,3314,3314,3314,3314,3314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT17134,176771,MAT171,Precalculus Algebra,MAT,171,34,05/18/16,07/14/16,A,TR,4,,30,25,5,CU,80,27,4.22,M,T,W,TH,M,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30PM,12:30PM,12:30PM,12:30PM,01:55PM,01:55PM,01:55PM,01:55PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:45PM,01:45PM,01:45PM,01:45PM,02:45PM,02:45PM,02:45PM,02:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,2007,2007,2007,2007,2007,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,LV,LV,LV,LV,LV,LV,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3316,3316,3316,3316,3316,3316,3316,3316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT17160,176776,MAT171,Precalculus Algebra,MAT,171,60,05/18/16,07/14/16,A,TR,4,,30,23,7,CU,80,28,4.38,M,W,TH,M,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,06:00PM,07:50PM,07:50PM,07:50PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:50PM,07:50PM,07:50PM,08:57PM,08:57PM,08:57PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,2006,2006,2006,2006,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT,CT,CT,CT,CT,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,166,166,166,166,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
201602,2016SU,ET,MAT17184,176777,MAT171,Precalculus Algebra,MAT,171,84,05/18/16,07/14/16,A,HY,4,,100,87,13,CU,80,98,15.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:50PM,07:50PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:57PM,08:57PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 - Tier One B,US,NC,CPCC
